Applicant_ID,Age,Gender,Married,Education,Self_Employed,Applicant_Income,Coapplicant_Income,Loan_Amount,Loan_Term,Credit_History,Existing_Loans,Debt_to_Income_Ratio,Employment_Status,Property_Area,Loan_Eligibility
APP0598,52,Female,No,Not Graduate,No,21752.0,0.0,284164.0,360,Good,2.0,0.95,Self-Employed,Semiurban,NOT_ELIGIBLE
APP0599,46,Female,No,Graduate,No,28618.0,0.0,166314.0,360,Good,0.0,0.95,Salaried,Rural,ELIGIBLE
APP0600,46,Male,No,Graduate,No,141829.0,0.0,356890.0,240,Good,0.0,0.828,Salaried,Rural,ELIGIBLE
APP0601,45,Male,Yes,Graduate,No,33271.0,8224.0,406610.0,120,Good,0.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0602,52,Male,Yes,Not Graduate,Yes,73739.0,20187.0,519378.0,360,Good,3.0,0.95,Unemployed,Urban,NOT_ELIGIBLE
APP0603,50,Male,Yes,Graduate,No,39551.0,16183.0,216583.0,240,Good,1.0,0.95,Salaried,Urban,ELIGIBLE
APP0604,26,Male,Yes,Graduate,No,57144.0,9302.0,436967.0,180,Good,1.0,0.95,Self-Employed,Semiurban,NOT_ELIGIBLE
APP0605,54,Female,No,Graduate,No,40584.0,0.0,538088.0,480,Good,2.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0606,42,Female,Yes,Not Graduate,No,72015.0,26956.0,127234.0,480,Good,2.0,0.176,Contract,Semiurban,ELIGIBLE
APP0607,33,Female,Yes,Graduate,No,58732.0,29954.0,375672.0,360,Good,1.0,0.95,Salaried,Rural,ELIGIBLE
APP0608,41,Male,No,Graduate,No,44352.0,15000.0,443579.0,300,Poor,1.0,0.95,,Semiurban,NOT_ELIGIBLE
APP0609,59,Male,Yes,Not Graduate,No,33223.0,35182.0,247300.0,360,Good,1.0,0.872,Salaried,Urban,NOT_ELIGIBLE
APP0610,55,Male,Yes,Graduate,No,62544.0,17180.0,,240,Poor,2.0,0.744,Salaried,Urban,ELIGIBLE
APP0611,54,Male,Yes,Not Graduate,No,30730.0,18299.0,440279.0,360,Good,1.0,0.95,Salaried,Urban,ELIGIBLE
APP0612,39,Male,No,Graduate,No,67527.0,0.0,157437.0,300,Good,0.0,0.67,Salaried,Semiurban,ELIGIBLE
APP0613,52,Male,No,Graduate,No,194036.0,0.0,257027.0,480,Good,2.0,0.219,Self-Employed,Urban,ELIGIBLE
APP0614,36,Male,Yes,Not Graduate,No,105153.0,62123.0,274659.0,480,Good,2.0,0.341,Unemployed,Urban,ELIGIBLE
APP0615,48,Female,No,Graduate,No,77644.0,15000.0,394748.0,360,Good,0.0,0.95,Salaried,Urban,ELIGIBLE
APP0616,46,Male,No,Graduate,No,52786.0,0.0,207267.0,180,Good,0.0,0.95,Contract,Urban,ELIGIBLE
APP0617,30,Female,No,Graduate,No,,8000.0,201581.0,360,Good,0.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0618,31,Male,Yes,Graduate,No,29155.0,12073.0,293615.0,300,Poor,3.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0619,23,Male,Yes,Graduate,No,101806.0,10338.0,453891.0,360,Good,2.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0620,26,Male,No,Graduate,No,37647.0,0.0,839466.0,240,Good,0.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0621,38,Male,Yes,Graduate,Yes,39318.0,22964.0,135802.0,180,Good,1.0,0.95,Salaried,Urban,ELIGIBLE
APP0622,40,Male,Yes,Graduate,No,50796.0,16268.0,325758.0,360,Good,0.0,0.95,Contract,Semiurban,NOT_ELIGIBLE
APP0623,27,Male,No,Graduate,No,33034.0,0.0,166210.0,360,Good,2.0,0.95,Self-Employed,Urban,ELIGIBLE
APP0624,37,Female,Yes,Graduate,No,30523.0,9658.0,456605.0,360,Good,2.0,0.95,Self-Employed,Rural,ELIGIBLE
APP0625,45,Male,No,Graduate,No,53683.0,0.0,178446.0,180,Good,1.0,0.95,Salaried,Urban,ELIGIBLE
APP0626,30,Male,No,Graduate,No,35852.0,0.0,202544.0,360,Good,0.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0627,34,Male,No,Not Graduate,No,38538.0,8000.0,211017.0,120,Good,1.0,0.95,Self-Employed,Urban,ELIGIBLE
APP0628,35,Male,Yes,Graduate,No,37802.0,60139.0,269944.0,120,Good,0.0,0.95,Salaried,Rural,ELIGIBLE
APP0629,41,Male,No,Graduate,No,70673.0,0.0,326988.0,360,Good,1.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0630,35,Male,Yes,Graduate,No,49201.0,50228.0,353176.0,240,Good,3.0,0.95,Salaried,Rural,NOT_ELIGIBLE
APP0631,50,Female,No,Not Graduate,No,50482.0,0.0,279226.0,360,Good,1.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0632,34,Female,No,Graduate,Yes,73249.0,0.0,147886.0,120,Poor,1.0,,Self-Employed,Rural,NOT_ELIGIBLE
APP0633,38,Female,No,Graduate,No,51375.0,15000.0,397076.0,120,Good,0.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0634,36,Male,Yes,Graduate,No,48124.0,7298.0,272972.0,360,Good,0.0,0.95,Salaried,Urban,ELIGIBLE
APP0635,28,Male,Yes,Graduate,No,68934.0,55671.0,489029.0,240,Poor,2.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0636,48,Female,Yes,Not Graduate,No,75798.0,20150.0,199353.0,360,Good,1.0,0.489,Unemployed,Urban,ELIGIBLE
APP0637,30,Male,Yes,Not Graduate,No,51251.0,35738.0,129761.0,360,Poor,1.0,0.32,Salaried,Rural,NOT_ELIGIBLE
APP0638,32,Male,Yes,Graduate,No,57170.0,13494.0,,180,Good,1.0,0.95,Salaried,Rural,ELIGIBLE
APP0639,52,Male,Yes,Not Graduate,No,37791.0,19765.0,521572.0,360,Poor,0.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0640,58,Female,Yes,Graduate,No,36387.0,12523.0,,300,Poor,,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0641,47,Male,No,Graduate,No,79561.0,8000.0,254410.0,300,Good,3.0,0.845,Salaried,Urban,ELIGIBLE
APP0642,57,Female,No,Not Graduate,No,68095.0,0.0,184384.0,180,Good,0.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0643,55,Female,Yes,Graduate,No,68434.0,27928.0,651005.0,360,Good,4.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0644,40,Male,No,Graduate,No,62938.0,0.0,170815.0,360,Good,,0.557,Unemployed,Urban,ELIGIBLE
APP0645,51,Female,No,Graduate,No,56233.0,15000.0,197670.0,360,Good,1.0,0.636,Contract,Urban,ELIGIBLE
APP0646,34,Male,Yes,Not Graduate,Yes,76831.0,36180.0,368119.0,480,Good,0.0,0.551,Unemployed,Rural,ELIGIBLE
APP0647,39,Male,Yes,Graduate,Yes,86158.0,8731.0,114881.0,300,Good,0.0,0.336,Contract,Semiurban,ELIGIBLE
APP0648,42,Male,No,Graduate,No,85176.0,8000.0,516251.0,360,Good,3.0,0.95,Self-Employed,Rural,NOT_ELIGIBLE
APP0649,59,Female,No,Graduate,No,52403.0,15000.0,377814.0,360,Good,0.0,,Contract,Urban,ELIGIBLE
APP0650,54,Male,No,Graduate,No,107028.0,0.0,431135.0,480,Good,0.0,0.782,Self-Employed,Rural,NOT_ELIGIBLE
APP0651,40,Male,No,Graduate,No,61374.0,0.0,366019.0,480,Poor,3.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0652,47,Male,No,Not Graduate,No,74506.0,15000.0,259161.0,480,Good,2.0,0.417,Salaried,Semiurban,NOT_ELIGIBLE
APP0653,29,Male,Yes,Not Graduate,No,62975.0,19460.0,168086.0,240,Poor,2.0,0.69,Self-Employed,Urban,NOT_ELIGIBLE
APP0654,53,Male,No,Not Graduate,No,61923.0,0.0,261793.0,360,Poor,0.0,0.95,Salaried,Rural,ELIGIBLE
APP0655,43,Male,Yes,Not Graduate,No,38636.0,21253.0,175331.0,360,Good,4.0,0.711,Salaried,Semiurban,NOT_ELIGIBLE
APP0656,42,Male,No,Graduate,No,77014.0,8000.0,353592.0,360,Good,2.0,0.931,Salaried,Rural,NOT_ELIGIBLE
APP0657,51,Female,Yes,Graduate,No,215524.0,31025.0,412421.0,300,Poor,1.0,0.574,Self-Employed,Semiurban,ELIGIBLE
APP0658,46,Male,Yes,Graduate,No,45944.0,28127.0,568873.0,480,Good,0.0,0.95,Salaried,Rural,ELIGIBLE
APP0659,23,Female,No,Graduate,No,56907.0,8000.0,334701.0,240,Good,2.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0660,32,Male,Yes,Not Graduate,No,44396.0,38174.0,436412.0,360,Poor,1.0,0.95,Salaried,Rural,NOT_ELIGIBLE
APP0661,28,Male,No,Graduate,No,43514.0,0.0,242781.0,360,Good,0.0,0.95,Salaried,Urban,ELIGIBLE
APP0662,50,Male,Yes,Not Graduate,No,115431.0,37442.0,222564.0,240,Good,2.0,0.546,Unemployed,Urban,ELIGIBLE
APP0663,22,Male,No,Graduate,No,39818.0,0.0,351480.0,360,Poor,0.0,0.95,Salaried,Semiurban,NOT_ELIGIBLE
APP0664,29,Female,No,Graduate,No,43806.0,0.0,232591.0,180,Good,1.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0665,44,Male,Yes,Graduate,No,25670.0,27319.0,318620.0,360,Poor,0.0,0.95,Salaried,Semiurban,ELIGIBLE
APP0666,48,Male,No,Graduate,No,38232.0,15000.0,168244.0,360,Good,3.0,0.879,Contract,Semiurban,ELIGIBLE
APP0667,41,Male,Yes,Graduate,No,24223.0,21475.0,183389.0,300,Good,4.0,0.95,Self-Employed,Semiurban,NOT_ELIGIBLE
APP0668,55,Female,Yes,Graduate,No,74485.0,11335.0,379854.0,360,Good,1.0,0.95,Salaried,Rural,ELIGIBLE
APP0669,57,Male,No,Graduate,No,210859.0,0.0,428547.0,240,Good,1.0,0.678,Salaried,Urban,ELIGIBLE
APP0670,26,Male,No,Not Graduate,No,46124.0,15000.0,174456.0,360,Poor,1.0,0.735,Contract,Rural,NOT_ELIGIBLE
APP0671,59,Female,Yes,Graduate,No,24712.0,28986.0,386327.0,480,Good,2.0,0.95,Unemployed,Urban,ELIGIBLE
APP0672,45,Female,Yes,Graduate,No,84718.0,22278.0,216822.0,240,Good,0.0,0.643,Salaried,Semiurban,ELIGIBLE
APP0673,46,Female,No,Not Graduate,No,38800.0,0.0,282227.0,360,Good,0.0,0.95,Salaried,Rural,ELIGIBLE
APP0674,24,Male,Yes,Graduate,No,102619.0,22097.0,552759.0,360,Poor,2.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0675,45,Male,Yes,Not Graduate,No,48036.0,13349.0,412561.0,360,Good,1.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0676,50,Male,Yes,Not Graduate,No,40612.0,18738.0,410267.0,360,Good,0.0,0.95,Contract,Urban,ELIGIBLE
APP0677,44,Female,Yes,Graduate,No,50497.0,9182.0,699950.0,360,Good,3.0,0.95,Unemployed,Semiurban,ELIGIBLE
APP0678,24,Male,No,Graduate,Yes,79128.0,0.0,199722.0,360,Good,1.0,0.516,Unemployed,Semiurban,ELIGIBLE
APP0679,41,Female,Yes,Graduate,No,49312.0,32280.0,174438.0,240,Poor,2.0,0.774,Contract,Urban,NOT_ELIGIBLE
APP0680,58,Male,Yes,Not Graduate,No,43333.0,109510.0,197981.0,300,Poor,3.0,0.382,Salaried,Rural,ELIGIBLE
APP0681,49,Male,No,Not Graduate,No,49994.0,8000.0,247802.0,360,Good,1.0,0.95,Unemployed,Urban,NOT_ELIGIBLE
APP0682,26,Female,Yes,Graduate,No,29870.0,18485.0,90433.0,180,Good,2.0,0.948,Salaried,Semiurban,NOT_ELIGIBLE
APP0683,59,Male,No,Graduate,Yes,66547.0,8000.0,253465.0,360,Good,0.0,0.805,Salaried,Semiurban,ELIGIBLE
APP0684,59,Female,Yes,Graduate,Yes,23329.0,25252.0,215594.0,240,Good,1.0,0.95,Self-Employed,Urban,ELIGIBLE
APP0685,27,Male,No,Graduate,No,44441.0,0.0,407889.0,360,Good,2.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0686,53,Male,No,Not Graduate,No,79189.0,15000.0,331607.0,360,Good,1.0,0.874,Contract,Rural,NOT_ELIGIBLE
APP0687,37,Male,No,Graduate,No,63612.0,8000.0,209863.0,360,Good,2.0,0.675,Unemployed,Semiurban,ELIGIBLE
APP0688,44,Male,Yes,Graduate,Yes,73017.0,14732.0,371657.0,300,Poor,1.0,0.95,Contract,Urban,NOT_ELIGIBLE
APP0689,38,Male,Yes,Graduate,No,53309.0,41765.0,396215.0,360,Good,2.0,0.95,Contract,Rural,ELIGIBLE
APP0690,52,Male,No,Not Graduate,No,96429.0,0.0,193618.0,480,Good,1.0,0.365,Salaried,Semiurban,ELIGIBLE
APP0691,60,Male,Yes,Not Graduate,No,85729.0,21829.0,220995.0,360,Good,1.0,0.537,Salaried,Urban,ELIGIBLE
APP0692,52,Male,Yes,Graduate,No,68134.0,17927.0,96218.0,360,Good,1.0,0.182,Contract,Semiurban,ELIGIBLE
APP0693,58,Male,Yes,Graduate,No,85846.0,106525.0,165881.0,360,Good,2.0,0.148,Self-Employed,Semiurban,ELIGIBLE
APP0694,58,Male,No,Graduate,Yes,78849.0,0.0,196057.0,300,Good,4.0,0.701,Contract,Urban,NOT_ELIGIBLE
APP0695,24,Male,No,Graduate,No,44540.0,0.0,290147.0,360,Good,1.0,0.95,Salaried,Rural,ELIGIBLE
APP0696,31,Male,No,Graduate,No,28854.0,8000.0,177862.0,300,Good,0.0,0.95,Salaried,Urban,ELIGIBLE
APP0697,49,Male,No,Graduate,No,67296.0,0.0,218838.0,240,Poor,2.0,0.95,Salaried,Urban,NOT_ELIGIBLE
APP0698,44,Female,Yes,Graduate,No,71483.0,39153.0,,360,Poor,0.0,0.409,Self-Employed,Urban,ELIGIBLE
APP0699,23,Female,Yes,Graduate,No,92829.0,14156.0,303969.0,360,Good,1.0,0.69,Contract,Rural,ELIGIBLE
APP0700,24,Male,Yes,Graduate,No,35089.0,30699.0,343481.0,480,,0.0,0.95,Unemployed,Semiurban,ELIGIBLE
